lat,lon,prec_idf_hist,ng_idf_hist
64.31751,-145.47297,114.74,106.23
62.72055,-147.40092,90.77,102.49
63.05949,-144.91546,112.21,101.68
63.44987,-145.9635,93.12,101.15
63.33629,-147.97422,110.68,96.38
64.47193,-148.25843,109.48,102.55
65.04778,-146.71491,65.42,91.72
63.31223,-145.22846,122.46,116.3
64.69569,-147.82694,79.75,89.31
65.2536,-145.57162,83.87,88.26
63.6744,-147.41325,130.93,124.88
64.22251,-145.06095,109.6,103.83
65.48672,-144.55988,96.26,108.47
64.64309,-147.86797,55.45,87.63
63.31675,-145.21177,80.22,89.34
65.33095,-145.22645,96.91,90.8
64.38247,-148.17137,93.76,93.74
63.1164,-148.26004,115.09,113.38
65.07519,-146.41799,146.43,147.66
64.53127,-146.88825,91.89,110.53
63.2909,-145.90631,55.39,81.82
65.5884,-147.90488,114.95,101.87
63.81604,-147.90002,97.79,91.85
65.34277,-147.25551,79.03,91.21
65.13973,-147.02146,163.25,160.02
64.30887,-147.91774,110.45,119.18
64.96304,-147.07119,97.7,89.97
65.17687,-148.17434,55.45,78.65
63.47289,-144.89687,92.23,98.48
64.06494,-145.6578,85.82,110.64
63.15664,-145.61052,81.69,98
62.95528,-147.455,120.16,115.19
64.9094,-145.1025,113.06,112.11
63.13844,-148.29185,102.44,90.16
63.31239,-148.73148,101.11,101.89
65.53753,-145.84224,60,88.93
64.49658,-145.01941,121.51,106.88
63.71391,-145.93603,81,90.09
64.70672,-146.3104,89.75,113.7
64.00251,-145.54787,128.54,129.26
62.76567,-147.03136,107.38,103.91
64.56272,-146.50601,113.1,110.69
65.33774,-148.37606,73.59,98.37
63.42258,-144.51171,113.98,108.3
64.28061,-147.35268,80.7,85.38
64.76947,-147.14383,95.79,137.74
63.16898,-145.49086,133.82,115.37
64.92481,-145.67181,127.39,122.65
64.85547,-148.06951,73.3,86.99
63.66075,-148.33031,96.75,103.43
64.77952,-146.03463,126.46,134.93
64.87947,-145.41642,128.27,123.77
63.98252,-146.07841,101.57,136.1
64.71584,-146.27599,78.02,87.8
64.90774,-146.62813,114.26,105.84
63.276,-144.79434,69.31,80.54
63.44962,-148.30183,146.4,118.26
63.12202,-145.9957,103.56,111.43
64.24003,-145.45842,115.5,118.01
65.39731,-148.34629,104.59,99.02
63.21717,-145.46472,132.89,123.75
64.66076,-148.69158,88.98,117.94
64.01653,-145.03381,74.44,87.06
65.54518,-146.36505,80.04,90.06
65.22098,-144.54269,130.37,107.24
65.54531,-146.56062,128.55,113.95
64.25386,-147.07669,105.44,119.02
64.27194,-147.19776,68.14,108.23
63.42946,-146.37199,105.67,102.41
