return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.84457,-145.18436,72.5106,83.7565,112.973,113.1313
2,62.84501,-145.66158,84.5903,97.5401,122.1868,127.6202
2,62.84513,-148.51343,71.3495,73.6741,82.8878,84.695
2,62.84518,-147.24832,61.7214,68.7848,107.9722,98.1532
2,62.84563,-146.69354,86.454,92.0369,146.2737,151.3647
2,62.84674,-147.88087,68.3784,83.0592,140.0684,113.9645
2,62.84869,-144.78436,73.4997,81.9033,99.4839,91.2274
2,62.8491,-146.21632,100.1886,104.7076,157.5576,162.5017
2,62.84915,-148.5914,72.2122,72.8805,86.4397,87.8131
2,62.84999,-147.32608,71.1326,80.7241,131.9692,116.5977
2,62.85065,-145.26167,88.5557,99.3574,135.8511,131.4769
2,62.85078,-146.77119,89.4872,100.7441,139.9283,155.5384
2,62.8508,-145.73901,94.218,106.1329,141.3795,135.853
2,62.85117,-147.95874,65.5752,80.7697,122.5172,104.1656
2,62.85313,-148.6694,83.9359,81.0139,101.4294,97.5006
2,62.85455,-146.29388,96.8634,103.9291,156.0412,162.1901
2,62.85474,-147.40387,75.6913,84.1414,141.5681,126.9746
2,62.85501,-144.8616,76.4595,85.2075,113.0759,102.7856
2,62.85552,-148.03665,57.241,69.4395,76.3537,79.9276
2,62.85587,-146.84888,74.8069,88.7509,105.1044,122.5199
2,62.85653,-145.81648,99.2978,106.3285,158.3576,146.0058
2,62.85668,-145.33902,95.548,106.2012,155.67,141.5845
2,62.85704,-148.74741,85.6987,79.5532,130.8232,100.9717
2,62.85946,-147.48167,58.9229,67.6429,103.9988,94.7065
2,62.85985,-148.11456,61.0454,69.9284,64.377,72.0066
2,62.85994,-146.37149,88.727,100.6382,160.1719,159.4669
2,62.86092,-146.92657,75.0463,94.4341,111.0064,128.6329
2,62.86129,-144.93889,80.4601,90.1424,117.321,112.5715
2,62.86222,-145.89398,100.6287,103.8342,157.6415,157.6156
2,62.86267,-145.41643,91.0646,103.1407,144.3285,138.2091
2,62.86412,-147.55951,61.2708,68.309,108.2518,97.5331
2,62.86412,-148.19252,58.9699,67.1469,64.4026,72.296
2,62.86463,-144.53864,89.8652,102.5276,125.2132,115.2578
2,62.86529,-146.44911,78.6692,88.6613,142.5642,137.8075
2,62.86593,-147.00433,61.4324,81.542,98.8081,108.2041
2,62.86753,-145.0162,84.6312,95.8474,126.1461,118.4357
2,62.86787,-145.97153,102.2473,105.6651,156.3305,160.2522
2,62.86834,-148.27049,61.9141,66.5316,70.9419,75.6848
2,62.8686,-145.49387,83.8047,92.1232,127.2046,120.4738
2,62.86872,-147.63739,58.7071,63.7286,105.7847,96.8766
2,62.87059,-146.52676,79.3883,85.7374,144.0224,136.8164
2,62.87089,-147.08209,49.939,64.3277,81.7784,88.7245
2,62.87111,-144.61586,82.5049,93.7224,111.235,104.741
