return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.84229,-147.80304,8.9228,10.6995,17.6186,14.732
2,62.84231,-144.70715,11.4204,13.2308,15.2771,14.4264
2,62.84361,-146.13879,17.9282,18.8964,29.101,28.5907
2,62.84457,-145.18436,13.0612,15.0869,20.3496,20.3781
2,62.84501,-145.66158,11.8674,13.6842,17.1419,17.9042
2,62.84513,-148.51343,11.4792,11.8532,13.3355,13.6263
2,62.84518,-147.24832,10.8705,12.1145,19.0163,17.2869
2,62.84563,-146.69354,13.7289,14.6155,23.2283,24.0368
2,62.84674,-147.88087,8.8486,10.7483,18.1257,14.7477
2,62.84869,-144.78436,11.7061,13.0445,15.8445,14.5295
2,62.8491,-146.21632,17.0748,17.845,26.8521,27.6947
2,62.84915,-148.5914,10.9398,11.041,13.0952,13.3032
2,62.84999,-147.32608,10.6791,12.119,19.8124,17.5047
2,62.85065,-145.26167,14.5143,16.2847,22.266,21.5491
2,62.85078,-146.77119,12.2235,13.7611,19.1135,21.2457
2,62.8508,-145.73901,13.4605,15.1628,20.1983,19.4088
2,62.85117,-147.95874,8.5407,10.5197,15.9571,13.5669
2,62.85313,-148.6694,11.7864,11.3761,14.2429,13.6912
2,62.85455,-146.29388,14.5489,15.6102,23.4374,24.361
2,62.85474,-147.40387,9.4408,10.4947,17.6574,15.8372
2,62.85501,-144.8616,13.4725,15.014,19.9245,18.1113
2,62.85552,-148.03665,8.7017,10.5562,11.6072,12.1506
2,62.85587,-146.84888,12.9621,15.3782,18.2118,21.2295
2,62.85653,-145.81648,14.9458,16.004,23.8351,21.976
2,62.85668,-145.33902,15.4831,17.2094,25.2255,22.943
2,62.85704,-148.74741,12.7123,11.8007,19.406,14.9779
2,62.85946,-147.48167,9.9916,11.4703,17.6352,16.0595
2,62.85985,-148.11456,8.7227,9.992,9.1987,10.2889
2,62.85994,-146.37149,12.0373,13.6533,21.7301,21.6344
2,62.86092,-146.92657,11.8378,14.8961,17.5102,20.2906
2,62.86129,-144.93889,12.6615,14.1852,18.4621,17.7147
2,62.86222,-145.89398,15.1242,15.6059,23.693,23.6891
2,62.86267,-145.41643,13.5439,15.34,21.4658,20.5557
2,62.86412,-147.55951,8.8568,9.8742,15.648,14.0986
2,62.86412,-148.19252,8.5732,9.762,9.363,10.5106
2,62.86463,-144.53864,13.5821,15.4959,18.9245,17.4199
2,62.86529,-146.44911,13.6751,15.412,24.782,23.9551
2,62.86593,-147.00433,8.5443,11.3412,13.7426,15.0495
2,62.86753,-145.0162,14.0405,15.9013,20.9279,19.6487
2,62.86787,-145.97153,14.1079,14.5795,21.5702,22.1113
2,62.86834,-148.27049,9.2882,9.9809,10.6426,11.3541
2,62.8686,-145.49387,13.6635,15.0198,20.7394,19.642
2,62.86872,-147.63739,9.52,10.3342,17.1541,15.7095
2,62.87059,-146.52676,12.4937,13.4929,22.6654,21.5314
2,62.87089,-147.08209,8.0154,10.3248,13.1257,14.2406
2,62.87111,-144.61586,12.4061,14.0928,16.7262,15.7497
2,62.87251,-148.34848,9.8473,10.5098,11.6445,12.075
2,62.87329,-147.71527,9.9569,11.2038,19.0241,17.088
2,62.87347,-146.04909,16.1639,17.0908,26.91,27.0332
2,62.8737,-145.09357,12.0207,13.9367,17.8622,16.9285
2,62.87449,-145.57132,13.4363,15.0049,20.1853,20.2205
2,62.87579,-147.1599,8.4519,10.326,13.978,14.3211
2,62.87585,-146.60446,13.3391,15.0179,24.1782,23.6815
2,62.87663,-148.42651,11.4057,11.9573,13.0857,13.6924
2,62.87754,-144.69313,11.8811,13.408,16.1722,15.5832
2,62.87781,-147.79318,9.5999,10.8212,20.5449,17.5392
2,62.87901,-146.12668,16.2542,17.4872,25.8192,27.5124
2,62.87985,-145.17096,13.4588,15.0079,19.7518,19.1047
2,62.88034,-145.64883,12.4212,14.6249,19.2503,18.951
2,62.88066,-147.23773,8.9862,10.7982,15.9236,15.1474
2,62.88071,-148.50455,12.881,12.6721,14.7174,15.3324
2,62.88228,-147.87115,10.098,12.0801,21.7714,18.5979
2,62.88392,-144.77045,12.5987,14.4062,17.3206,16.6201
2,62.88452,-146.20432,13.8162,15.5033,22.6621,23.2403
2,62.88474,-148.58264,12.8843,12.3472,16.2,15.7425
2,62.88547,-147.31558,10.4058,12.2671,18.8196,17.1107
2,62.88594,-145.24838,14.239,15.4617,21.5082,21.5313
2,62.88614,-145.72636,13.5004,15.1278,21.9499,20.2501
2,62.8867,-147.94913,11.5804,14.0237,22.0162,19.3912
2,62.88871,-148.66074,14.3135,13.5213,22.5479,18.183
2,62.88996,-146.28198,13.3951,15.1141,21.9141,22.3503
2,62.89023,-147.39348,9.516,10.7852,17.3424,16.0673
2,62.89025,-144.84778,12.7746,14.5162,18.275,18.3022
2,62.89108,-148.02713,10.1722,11.5402,13.4095,14.063
2,62.89131,-146.83774,9.8375,12.2822,14.7461,16.5789
2,62.89188,-145.80392,14.2176,14.8729,21.6562,20.5646
2,62.89198,-145.32584,13.8506,14.4522,20.411,19.125
2,62.89264,-148.73885,18.4198,16.9938,27.657,25.2493
2,62.89495,-147.47139,8.6365,9.7145,16.0272,14.9757
2,62.89537,-146.3597,11.3704,12.7725,19.5282,19.2969
2,62.8954,-148.10515,10.0054,10.8681,11.684,11.6986
2,62.89638,-146.91556,9.5191,12.1466,14.5698,16.0991
2,62.89652,-148.81699,18.4773,16.7989,27.2398,23.8491
2,62.89655,-144.92517,13.5457,15.3771,20.681,19.5127
2,62.89758,-145.88153,14.961,15.2363,21.178,20.5483
2,62.89798,-145.40334,13.3376,14.0479,21.7191,19.4053
2,62.89962,-147.54933,9.6148,10.6304,18.6957,17.2414
2,62.89967,-148.1832,9.0921,9.8048,11.5634,11.4167
2,62.89985,-144.52435,14.1742,15.745,18.9117,17.4954
2,62.90073,-146.43742,12.3385,13.9105,20.9509,20.4006
2,62.90139,-146.99339,8.3053,10.4213,13.1245,13.9309
2,62.90279,-145.00258,12.9296,14.6839,20.8912,18.179
2,62.90323,-145.95917,15.9468,16.3713,23.1206,23.7832
2,62.9039,-148.26128,10.4212,11.0036,13.6954,12.491
2,62.90392,-145.48087,12.8843,13.4347,18.7961,17.9329
2,62.90424,-147.6273,10.3689,12.006,23.2464,20.149
2,62.90604,-146.5152,12.8691,14.6819,22.0982,21.9765
2,62.90633,-144.60168,12.9823,14.3698,17.3109,16.5205
2,62.90635,-147.07126,8.3896,10.2078,13.762,13.716
2,62.90807,-148.33939,11.9697,12.2565,16.8637,14.8098
2,62.90881,-147.70529,9.4207,10.9963,20.9156,18.8157
2,62.90884,-146.03685,14.2812,15.4203,21.4737,21.4019
2,62.90898,-145.08005,12.8902,14.5945,20.3881,18.0436
2,62.90982,-145.55844,12.8208,13.6088,18.2913,17.4085
2,62.91127,-147.14917,8.7911,10.5042,14.5304,15.0629
2,62.91129,-146.59299,13.2783,16.1717,20.9291,23.0875
2,62.9122,-148.41751,12.8715,12.8246,17.1182,15.5134
2,62.91277,-144.67905,13.191,14.628,18.2325,17.5933
2,62.91333,-147.78333,10.3138,11.7494,22.5221,19.4775
2,62.91439,-146.11456,13.4269,15.2947,21.1245,21.4254
2,62.91513,-145.15753,13.3782,15.0817,21.1203,19.0187
2,62.91567,-145.63605,13.4003,14.4893,22.5549,19.5822
2,62.91614,-147.2271,8.9287,10.9884,15.9424,15.1731
2,62.91629,-148.49567,11.9682,11.7187,15.0966,13.8688
2,62.9165,-146.67081,11.5414,14.0606,17.5143,18.9484
2,62.91781,-147.86139,11.6478,13.2333,23.6508,19.6404
2,62.91916,-144.75647,12.4973,14.115,17.0367,17.0856
2,62.9199,-146.19229,12.889,15.0172,21.8306,21.3073
2,62.92032,-148.57384,14.7193,14.2791,21.5338,18.2716
2,62.92096,-147.30507,9.0516,10.9162,15.959,15.18
2,62.92123,-145.23505,13.1535,14.3131,20.3369,18.5105
2,62.92148,-145.71368,14.1652,15.0806,24.9982,22.7628
2,62.92167,-146.74866,10.3068,11.935,14.6563,16.5848
2,62.92223,-147.93945,10.3102,11.9496,18.487,16.1613
2,62.92431,-148.65204,16.5759,15.5705,25.9409,23.423
2,62.92537,-146.27007,12.1686,14.0415,21.6339,19.963
2,62.92551,-144.83391,13.9214,15.6454,19.903,18.8888
2,62.92573,-147.38306,9.9562,11.3454,18.6529,16.6185
2,62.92662,-148.01756,11.3432,13.1026,14.0125,15.4148
2,62.92679,-146.82655,9.8269,11.0309,14.8809,16.0168
2,62.92723,-145.79135,14.1526,14.5939,22.6685,20.6373
2,62.92728,-145.31262,13.6645,14.1393,20.2152,18.8887
2,62.92824,-148.73027,21.323,20.0804,34.1283,29.0664
2,62.93045,-147.46107,9.1538,9.9319,18.1733,16.307
2,62.93078,-146.34787,10.9162,12.7616,17.9957,17.7119
2,62.93095,-148.0957,9.1945,9.8787,10.5584,10.6504
2,62.93181,-144.91139,11.8128,13.1389,18.9461,16.6896
2,62.93186,-146.90448,9.9561,11.1275,14.4251,15.8646
2,62.93213,-148.8085,19.0073,17.6395,29.3306,24.9924
2,62.93294,-145.86906,12.258,13.4772,17.892,18.1772
2,62.93328,-145.39021,14.6728,14.8044,23.2499,20.7212
2,62.93513,-147.53912,11.5455,12.8694,26.398,23.9653
2,62.93522,-148.17386,11.1273,11.2796,14.2466,12.7686
2,62.93614,-146.42569,10.9614,12.8899,16.7221,17.5916
2,62.93688,-146.98242,9.0923,10.4617,13.5988,14.0035
2,62.93806,-144.98891,14.6877,16.3152,24.4111,21.2882
2,62.93861,-145.94681,10.5183,12.7549,16.7036,16.7461
2,62.93924,-145.46786,15.3317,15.9499,24.1036,21.9033
2,62.93946,-148.25204,12.8319,12.2772,18.5442,16.5954
2,62.93976,-147.61719,10.5644,12.3728,23.0815,21.2745
2,62.94145,-146.50357,10.2318,12.3305,14.9745,16.9353
2,62.94158,-144.58748,15.3459,16.9819,21.3592,20.1922
2,62.94185,-147.06039,9.1362,10.9306,14.9937,15.8769
2,62.94365,-148.33025,14.4366,13.4813,20.5864,17.5673
2,62.94421,-146.02458,10.4498,13.0598,18.184,17.8234
2,62.94427,-145.06647,14.0884,15.5286,23.9664,21.3332
2,62.94434,-147.69531,10.6254,12.2364,22.8447,21.523
2,62.94515,-145.54553,13.4647,13.8897,20.5855,18.3514
2,62.94673,-146.58147,10.9528,12.877,15.9426,17.8988
2,62.94677,-147.13841,9.3938,11.1094,15.5338,15.6342
2,62.94778,-148.40848,12.8513,12.1694,18.6949,15.8209
2,62.94803,-144.66495,13.5705,15.2679,19.2423,18.0956
2,62.94886,-147.77344,10.7654,12.6147,22.799,20.6693
2,62.94977,-146.10239,12.0034,14.7589,20.3959,20.2752
2,62.95042,-145.14406,15.0767,16.7011,26.886,23.3283
2,62.95101,-145.62323,13.6409,13.6488,23.043,20.0119
2,62.95165,-147.21645,8.0906,10.0017,14.0649,14.0439
2,62.95187,-148.48674,14.7405,13.7113,22.596,18.2263
2,62.95195,-146.65939,11.2939,12.5124,17.1881,18.1822
2,62.95335,-147.85159,10.9997,12.8702,21.7212,18.9006
2,62.95443,-144.74246,13.9805,15.9298,20.1898,18.4991
2,62.9553,-146.18024,11.3675,13.507,21.0311,19.0824
2,62.95591,-148.56502,15.7308,14.545,25.3999,19.5035
2,62.95647,-147.29451,9.0845,11.0741,16.5588,15.5378
2,62.95653,-145.22168,15.4219,16.7246,27.0341,23.0566
2,62.95682,-145.70096,16.9805,17.2013,28.4336,25.5558
