lat,lon,prec_idf_hist,ng_idf_hist
65.29334,-148.7993,46.44,85.7
62.88395,-148.75641,39.16,75.58
65.14005,-146.82816,50.37,98.74
65.09428,-144.76923,51.46,79.94
64.9818,-148.50731,50.24,86.87
64.52739,-145.48563,38.79,70
65.5139,-146.17207,29.33,51.11
62.96223,-148.10797,73.69,118.72
62.78185,-144.73213,41.83,80.6
64.19162,-145.71799,42.97,79.61
65.00866,-145.02905,48.18,89.49
64.13577,-148.01706,49.96,77
63.94939,-146.1251,39.55,76.21
63.90892,-145.09506,46.87,91.14
63.54396,-148.22925,35.37,73.87
63.83218,-148.20641,39.05,59.63
64.98282,-146.49846,49.91,90.39
62.8953,-144.99217,62.34,111.88
64.44507,-148.16985,40.28,78.8
62.91941,-144.97889,37.7,80.25
64.04666,-147.67227,59.03,92.44
64.63884,-145.95118,52.16,93.07
64.84652,-147.76539,42.91,75.48
63.79511,-144.87159,50.47,92.8
63.11256,-148.55577,40.63,66.21
64.03442,-146.15139,43.04,83.78
64.43604,-146.06341,66.49,113.94
62.84883,-147.28326,35.61,77.83
62.9371,-145.47511,63.1,92.23
65.04489,-148.09259,52.93,97.82
63.52238,-145.28307,44.93,68.6
64.89109,-146.84378,45.87,89.23
65.33468,-148.19896,46.78,94.28
63.39471,-148.59539,42.37,69.27
63.04606,-147.85904,34.44,65.29
63.30875,-144.63372,71.87,107.6
64.34102,-146.49381,60.43,95.56
64.4694,-145.47463,47.38,91.04
62.68195,-145.54148,42.63,91.32
63.18861,-144.70175,51.62,95.29
63.83396,-145.87105,55.21,79.14
63.30981,-146.50487,45.58,78.4
64.90653,-146.93882,33.86,63.59
64.26781,-148.42925,50.49,95.69
64.63042,-146.93831,55.17,99.71
65.13089,-144.58271,68.99,103.25
63.41545,-145.93923,37.91,81.67
65.5006,-145.23073,36.82,75.24
65.47009,-147.35222,46.81,82.33
64.97031,-148.02674,58.06,86.23
63.85052,-145.84767,52.16,100.92
63.86673,-148.37567,54.2,94.32
65.32468,-146.66782,33.4,57.66
63.31425,-146.30451,36.73,74.66
64.6113,-146.36252,48.67,95.29
64.81435,-148.66189,44.04,83.99
64.43714,-148.71051,58.49,106.33
65.43126,-148.52325,55.71,85.37
64.77828,-144.58764,51.71,99.56
64.20596,-145.31771,37.26,67.49
65.07993,-147.92711,30.17,53.46
63.62955,-147.27894,42.92,85.1
65.10777,-148.23851,42.2,81.8
64.42797,-145.32262,51.14,105.28
63.07456,-144.93532,55.76,82.82
64.18074,-145.14308,37.58,69.72
63.53988,-145.55884,47.93,92.49
64.57133,-147.56829,37.39,70.74
65.31766,-144.91912,39.48,65.2
65.43751,-146.9353,71.4,122.37
64.14603,-147.7238,44.52,85.87
64.33905,-146.34941,40.2,79.48
