lat,lon,mean_ALD_hist
63.47943,-145.70574,0.74
64.11908,-148.80182,0.55
65.16303,-148.29979,0.65
63.0541,-146.49522,0.59
63.98768,-148.38996,0.74
65.52808,-144.5948,0.74
62.71963,-148.42782,0.73
65.29443,-146.3558,0.53
65.53671,-148.8148,0.30
65.46774,-147.6679,0.41
63.93569,-148.09962,0.34
65.1465,-147.22575,0.43
64.92415,-146.41227,0.52
65.10921,-148.75518,0.36
63.25121,-148.54856,0.29
63.32689,-145.47588,0.46
64.66455,-144.99486,0.48
65.12778,-147.56196,0.23
63.90359,-146.85385,0.44
63.73882,-148.49279,0.51
63.22951,-144.89138,0.00
63.1925,-146.29722,0.29
64.61285,-148.78724,0.35
64.9197,-145.25965,0.28
64.33546,-146.43862,0.39
63.20103,-145.03478,0.54
63.51769,-145.41408,0.40
62.8979,-144.6815,0.43
63.71896,-145.80439,0.65
65.32715,-145.67865,1.35
63.9693,-148.05475,1.00
65.08941,-147.55223,0.49
65.57212,-145.62597,0.42
63.70792,-147.36806,0.34
63.34699,-147.17869,0.73
63.18595,-148.73254,0.58
62.86521,-145.80789,1.20
62.90878,-146.75102,0.42
64.43226,-144.71982,1.04
63.76586,-148.65102,0.66
63.69821,-148.7391,0.54
65.33245,-145.85541,0.73
64.06426,-145.23835,0.77
63.63624,-147.21865,1.31
64.08702,-147.04707,0.61
65.09406,-147.00139,0.41
65.1246,-146.73254,0.65
63.25796,-147.88472,1.06
64.11869,-146.2939,0.41
63.68169,-146.72506,0.88
64.52569,-146.26274,0.51
65.27269,-147.44169,0.72
64.37881,-144.80978,0.81
64.50107,-146.77281,0.74
65.47249,-148.06936,0.66
63.4279,-144.95072,0.63
63.12403,-148.34054,0.42
63.28048,-144.77761,0.48
64.00884,-145.3709,0.00
62.79215,-147.22723,0.60
64.7299,-145.13364,0.53
63.8461,-145.10181,0.00
64.89733,-145.89472,0.39
63.74851,-144.74,0.51
65.08748,-148.64755,0.27
64.53069,-145.27842,0.58
63.19161,-147.46656,0.00
63.58049,-147.81476,0.45
64.26695,-146.19941,0.69
63.84072,-148.57347,0.61
65.25529,-148.07545,0.65
63.11796,-148.07721,0.73
63.4451,-146.27862,0.68
65.57431,-144.97487,0.53
64.21556,-147.66034,0.64
64.89999,-147.00132,0.73
63.10219,-145.69615,0.68
63.59881,-145.86939,0.67
64.40997,-146.80641,0.75
64.75409,-148.5445,0.72
64.13595,-148.77961,0.82
62.78722,-145.68117,0.53
63.27174,-146.56685,0.48
64.98723,-146.86608,0.53
63.59143,-145.21611,0.67
63.19145,-146.96011,0.63
64.40503,-147.01275,0.76
62.74366,-146.81952,0.89
63.07759,-144.96187,0.52
65.43771,-147.81813,0.24
64.28793,-148.79513,0.00
64.6301,-144.73515,0.79
63.13442,-145.4672,0.00
63.69747,-147.91462,0.52
62.86213,-145.15074,0.42
62.82582,-147.43373,0.65
64.08799,-147.70935,0.53
63.05037,-144.83586,0.48
63.54745,-147.60375,0.00
64.49787,-147.72203,0.64
62.73182,-148.4223,0.42
65.51818,-147.13151,0.19
63.56528,-148.11997,0.59
63.57661,-147.97273,0.34
63.95213,-145.31605,0.35
65.20038,-148.08836,0.00
63.23155,-147.93946,0.00
65.2777,-144.83817,0.47
64.79352,-147.73353,0.44
65.38755,-147.47073,0.19
62.68291,-146.30728,0.73
63.70984,-148.52053,0.84
64.17664,-148.60229,0.85
62.78101,-148.53873,0.00
65.13853,-147.1409,0.62
64.45042,-148.29792,0.46
64.30972,-146.68487,0.96
64.89583,-146.63459,0.20
65.13101,-146.47634,0.13
64.07373,-147.4285,0.70
63.45493,-148.42649,0.86
63.61343,-147.37234,1.14
65.52955,-148.80335,0.06
64.1998,-147.82702,0.69
63.81124,-146.44294,0.29
65.37868,-147.92322,0.16
64.90932,-147.83652,0.69
63.54873,-148.21283,1.55
63.49339,-147.24739,0.63
63.45699,-147.52044,0.64
65.40755,-145.36134,0.51
65.52634,-146.04454,0.74
62.74982,-147.69254,0.57
63.23279,-147.75607,0.49
64.12692,-146.93989,0.72
64.37847,-146.24071,0.61
65.31238,-147.33133,0.64
64.42136,-148.25397,0.60
63.51624,-144.77235,0.45
64.80237,-147.62625,0.59
64.95359,-145.40314,0.47
62.82677,-145.57623,0.00
63.94841,-148.23673,0.35
65.36007,-148.70733,0.35
63.41372,-147.92323,0.24
63.06175,-147.12299,0.40
63.40788,-148.19431,0.59
63.12427,-144.97835,0.00
63.01182,-148.29438,0.54
63.92681,-148.27567,0.71
63.92199,-144.69764,0.65
64.22328,-144.55063,0.64
64.91509,-148.67209,0.55
63.95089,-146.57053,0.80
64.50203,-148.66525,0.55
63.92073,-145.31925,0.73
63.18855,-147.69294,0.56
64.32014,-145.61723,0.68
63.84831,-148.04156,0.52
64.51866,-148.57013,0.30
63.85095,-145.73241,0.80
63.17432,-146.06689,1.32
62.84928,-148.5218,1.18
65.13115,-144.70216,0.81
63.87564,-146.20783,0.49
64.62877,-148.40062,0.38
64.76789,-148.34748,0.85
63.56711,-147.09688,1.18
64.7852,-147.57629,0.51
63.73368,-144.83476,0.63
63.19032,-145.33788,0.55
63.3598,-145.95468,0.53
65.04853,-144.87128,0.52
65.46515,-148.77513,0.50
63.71036,-148.05078,0.40
64.16434,-145.05072,0.57
64.03005,-146.91792,0.62
63.36454,-146.41994,0.62
62.83903,-147.88685,1.33
63.37657,-147.22053,0.48
63.38025,-145.73086,0.80
65.57517,-146.87508,0.84
63.32383,-148.44488,0.52
64.59748,-144.78391,1.14
65.16898,-147.33267,0.65
63.01598,-147.17358,1.06
64.98793,-145.07107,1.32
64.5231,-146.80494,0.75
65.26749,-145.15918,0.47
63.1727,-147.53197,0.51
65.58701,-147.6804,0.73
62.96841,-147.90967,0.74
62.96986,-144.52842,0.63
65.26615,-147.23662,0.86
63.7533,-145.06794,0.53
65.46296,-145.65971,0.52
63.8803,-145.3563,0.70
64.9098,-148.46889,0.75
62.80563,-147.35992,1.60
64.87216,-144.81302,0.68
64.21793,-147.35561,0.04
62.86607,-148.43078,0.47
64.44421,-145.41577,0.60
65.35891,-144.83407,0.62
64.15091,-145.102,0.86
62.79616,-147.39233,0.72
65.39228,-146.01603,0.27
64.11532,-145.7747,0.66
62.93038,-147.39718,1.25
64.63504,-146.92122,0.40
63.11505,-146.16839,1.22
63.57044,-146.38362,0.27
65.26692,-146.26661,0.84
63.89684,-144.87102,0.65
62.70205,-144.87424,1.10
62.92671,-144.76388,0.63
63.63342,-148.17277,0.45
65.09834,-148.27279,0.34
64.84572,-147.08901,0.63
65.01185,-146.92686,0.62
63.88986,-146.71741,0.70
62.70965,-147.04495,0.76
65.09441,-147.94935,0.70
64.94195,-144.9348,0.70
63.50834,-145.97496,0.66
64.10858,-145.53216,0.64
62.83495,-146.89959,0.67
63.51645,-147.6756,0.74
64.6554,-146.80786,0.00
64.21913,-147.83191,0.16
62.68882,-147.15239,0.51
65.23027,-146.98772,0.58
64.85509,-147.99623,0.53
64.26127,-148.7066,0.00
64.24927,-147.35415,0.53
65.50223,-148.33842,0.27
63.35096,-147.09192,0.00
65.42584,-148.31706,0.63
65.34463,-146.35764,0.66
65.39233,-148.28914,0.77
62.90363,-147.7031,0.60
64.46077,-145.27458,0.61
64.8219,-145.16861,0.51
63.51292,-145.95828,0.73
65.05217,-146.89041,0.57
63.6228,-147.99319,0.77
63.64984,-144.88252,0.52
63.21486,-146.32794,0.64
63.09351,-148.76017,0.58
65.24336,-145.96622,0.63
65.2553,-146.66114,0.62
63.69292,-147.60354,1.54
65.32713,-147.69632,0.84
63.41351,-147.27292,0.56
64.24993,-147.16561,1.02
64.24143,-146.82237,0.12
64.57147,-148.53028,0.90
65.32965,-148.14194,0.64
64.3204,-146.98418,0.43
63.24541,-146.25557,0.32
64.3986,-148.69974,0.31
65.37168,-148.55275,0.35
64.72478,-147.87088,0.52
63.86285,-148.74869,0.37
65.44905,-145.03551,0.61
62.94774,-144.724,0.37
65.13916,-148.31167,0.40
62.85893,-145.8672,0.34
64.64675,-146.15238,0.34
63.11176,-146.43755,0.50
63.6601,-145.9078,0.35
63.65431,-147.99229,0.65
65.5467,-148.13626,0.51
63.78276,-148.62894,0.46
64.09741,-147.67588,0.42
65.17584,-146.61533,0.36
64.82767,-145.34278,0.46
63.2926,-146.16018,0.45
65.30848,-147.76558,0.00
63.1879,-146.86333,0.51
64.65658,-147.14424,0.60
64.11241,-148.17234,0.66
65.51056,-144.66607,0.46
63.86873,-145.78021,0.00
64.07326,-144.97234,0.52
64.25672,-145.85627,0.59
63.88349,-145.03736,0.00
63.06966,-145.92471,0.57
63.11395,-146.09855,0.82
64.84698,-148.32337,0.70
64.46812,-148.56523,0.67
63.85915,-145.92924,0.77
62.84328,-146.25303,0.74
62.74211,-148.5978,0.84
63.20236,-147.0673,0.62
65.55777,-147.29039,0.37
65.30369,-146.51503,0.73
64.72952,-146.22435,0.70
65.57256,-147.65796,0.94
63.00523,-147.31887,0.68
63.84792,-147.9703,0.00
63.83645,-147.38961,0.82
64.21439,-148.32495,0.72
62.82248,-145.48051,0.55
63.46698,-145.82633,0.00
63.59405,-148.77264,0.71
64.49963,-147.07998,0.00
65.23366,-145.80741,0.00
63.77955,-146.25903,0.74
64.08162,-144.59021,1.41
64.0344,-148.6977,1.12
63.05127,-147.91254,0.42
65.18911,-148.24233,0.28
65.38215,-146.68106,0.80
63.68498,-147.00878,1.21
63.00794,-144.69029,0.77
63.75627,-144.98002,1.19
64.98857,-148.3714,1.40
64.49743,-145.98571,1.08
64.03772,-145.7596,1.02
65.5124,-145.22368,1.24
63.09972,-144.65279,0.80
63.51191,-144.9034,0.56
63.36337,-145.1149,1.24
65.18194,-146.93934,0.70
63.36707,-144.52929,0.85
64.66746,-145.25838,1.03
64.96339,-147.67633,1.32
62.74721,-145.38096,0.59
64.59415,-148.155,0.64
65.43838,-146.22994,0.54
65.31696,-148.63921,0.63
64.7204,-146.25878,0.62
62.94047,-147.43421,0.66
64.84966,-144.66332,0.48
63.87509,-146.50977,0.54
63.32551,-147.21761,0.55
63.22805,-144.93473,0.51
65.06646,-145.8285,0.49
64.25815,-146.61058,0.62
63.53508,-146.28825,0.50
65.43608,-145.76559,0.48
63.00672,-148.24088,0.42
64.58923,-145.71469,0.44
64.70682,-144.51225,0.49
64.36989,-147.36518,0.50
64.78141,-147.40202,0.47
63.7852,-146.87185,0.55
65.4968,-145.68513,0.34
63.21929,-147.29826,0.50
64.22647,-147.51034,0.58
63.50899,-145.10496,0.64
63.78859,-144.58733,0.62
63.17318,-146.47639,0.64
65.56759,-148.02064,0.35
62.78764,-146.63035,0.64
63.44546,-147.59685,0.58
63.30052,-145.75954,0.44
63.53291,-145.84782,0.46
63.2805,-148.59136,0.47
65.4706,-145.98622,0.37
64.13811,-146.86185,0.38
63.62431,-146.59782,0.43
65.25743,-148.74254,0.41
63.09983,-147.88959,0.50
62.99255,-146.82099,0.46
63.33485,-147.43889,0.48
64.99907,-146.28209,0.48
64.50239,-144.83992,0.46
64.81551,-148.25081,0.60
65.12335,-147.31217,0.41
64.69722,-145.84502,0.44
63.94277,-147.12092,0.32
63.17395,-145.0215,0.00
64.74821,-146.53776,0.44
63.65296,-146.75414,0.57
64.79378,-148.21753,0.43
64.49006,-147.63861,0.00
63.80844,-146.41574,0.00
62.99748,-147.882,0.40
62.95052,-145.53813,0.51
64.0488,-148.64795,0.25
65.12897,-146.90843,0.01
64.15566,-146.34642,0.36
63.57764,-146.94934,0.89
65.26153,-147.25398,0.25
62.89199,-144.74104,0.93
63.89833,-147.90294,0.16
62.87116,-147.95531,0.60
63.3865,-147.51249,0.63
63.11358,-146.3944,0.59
63.96077,-148.30245,0.48
64.36905,-148.43864,0.66
63.45326,-145.87637,0.57
65.02749,-147.96843,0.55
64.06099,-145.44292,0.58
63.49844,-147.88265,0.61
65.20189,-147.01787,0.56
64.41098,-146.5,1.30
63.42231,-147.74952,0.41
62.71552,-146.91694,0.35
62.95611,-146.29294,0.73
64.19971,-146.97443,1.23
64.10783,-147.19504,0.65
64.24922,-145.30771,1.17
63.73154,-147.9409,1.18
63.83407,-145.2238,0.38
63.17318,-145.99695,0.31
65.54423,-144.56969,0.67
62.91084,-147.39269,0.62
63.51121,-146.00191,0.57
63.55529,-145.87856,0.63
65.42624,-145.60595,0.82
64.08468,-144.61747,0.69
63.93565,-146.17569,0.50
65.06607,-146.45272,0.63
63.99627,-147.15114,0.60
63.98571,-147.96075,0.76
63.09265,-146.13785,0.35
65.33049,-144.62581,0.62
63.41659,-146.67651,0.56
63.31979,-145.01125,0.50
64.17014,-145.87494,0.54
63.00365,-144.81959,0.58
65.0924,-144.57624,0.63
63.88303,-145.49884,0.55
62.8333,-147.19324,0.58
65.00213,-145.5681,0.56
62.69588,-145.38056,0.44
64.89485,-148.29982,0.60
64.32202,-145.45585,0.54
65.54437,-146.48591,0.58
62.92366,-147.77728,0.63
62.86431,-148.6818,0.54
62.89411,-147.73551,0.55
64.52759,-144.78103,0.43
63.3771,-147.0364,0.64
62.82859,-146.7772,0.57
63.01582,-144.92559,0.75
63.62979,-145.98127,0.85
64.03036,-147.17693,0.58
64.91771,-147.6555,0.00
65.31183,-146.40588,0.00
65.49143,-145.94417,0.57
65.12106,-147.62473,0.92
64.20317,-147.0739,0.24
65.39129,-145.38598,0.64
63.94864,-146.98864,0.64
65.36653,-147.24285,0.38
63.75175,-145.22685,0.61
65.18381,-145.68675,0.57
63.1009,-145.62635,0.69
63.57765,-145.90933,0.47
63.92819,-145.32949,0.54
62.8063,-146.56516,0.59
64.33452,-147.45574,0.64
64.64079,-145.00877,0.31
63.56846,-148.28857,0.69
64.45928,-148.11932,0.44
62.74487,-147.38922,0.58
63.97171,-145.08829,0.19
63.73539,-147.19734,0.55
63.78023,-146.14399,0.47
64.16397,-144.70195,0.54
63.49855,-147.55676,0.09
62.851,-146.44475,0.55
62.84164,-147.91345,0.00
63.20745,-148.55453,0.71
65.23056,-145.10624,0.61
62.99258,-145.97932,0.53
64.15229,-145.29001,0.60
63.85656,-145.13912,0.57
65.12472,-148.28925,0.42
63.421,-146.29126,0.65
64.84451,-146.55914,0.55
64.15181,-146.24715,0.60
63.46244,-144.97409,0.53
64.52474,-144.87085,0.61
64.09116,-146.77081,0.61
64.66735,-146.8015,0.52
64.31256,-147.42338,0.44
63.10271,-148.51828,0.58
65.58356,-145.74004,0.63
65.54934,-145.83539,0.55
64.25302,-148.33526,0.61
64.35101,-146.34295,0.63
65.20614,-144.5218,0.64
65.21174,-146.08867,0.60
64.48461,-144.90903,0.55
65.30279,-146.63505,0.48
63.33173,-144.89087,0.74
65.02916,-148.33663,0.77
64.39835,-145.0471,0.51
63.52827,-147.34356,0.61
64.17031,-145.10544,0.66
64.57886,-147.31622,0.75
64.34002,-145.38731,0.50
64.41487,-148.46014,0.86
64.35962,-145.15715,0.53
64.04265,-148.23464,0.68
64.88939,-146.69712,0.42
62.79264,-145.84605,0.56
62.74138,-147.04329,0.55
64.7934,-145.43648,0.51
65.46043,-144.66667,0.61
63.8555,-145.71553,0.55
64.18658,-147.35707,0.45
63.09557,-148.57748,0.60
65.52342,-147.4588,0.38
63.86224,-144.73217,0.44
64.13816,-148.66355,0.64
64.63624,-148.48452,0.57
63.18341,-146.69658,0.48
63.06988,-147.20314,0.52
64.65125,-145.8267,0.68
64.34025,-145.15367,0.54
64.09844,-148.29412,0.48
64.95358,-148.75647,0.55
64.85226,-145.63923,0.48
64.96173,-147.45584,0.63
63.32279,-145.15162,1.47
63.4109,-144.6325,0.41
64.4518,-144.84025,0.84
63.61145,-148.1406,0.88
62.69209,-147.49785,0.58
64.15428,-147.87831,0.39
64.41695,-147.86423,0.40
65.07366,-147.11605,0.65
65.41937,-145.35435,0.90
64.0788,-148.21729,1.37
64.13672,-145.61794,0.66
65.32072,-146.95381,1.10
63.35685,-148.19006,0.77
64.16391,-145.93635,0.58
63.55234,-145.32359,0.78
62.69831,-145.63045,1.38
63.48328,-147.79083,0.78
65.57226,-147.31268,0.86
64.6224,-145.54905,0.41
64.85691,-147.00944,0.44
62.83834,-148.20708,0.50
64.8114,-146.79803,0.42
63.2441,-147.10287,0.48
62.70378,-145.79495,0.44
65.04337,-146.03477,0.42
64.72041,-148.51689,0.61
64.52625,-147.09528,0.35
64.79041,-146.64737,0.54
63.34428,-147.40603,0.59
63.65077,-146.98339,0.51
63.95435,-146.29525,0.54
64.62117,-146.97246,0.57
64.55619,-146.37783,0.52
63.0395,-147.09193,0.50
65.40325,-144.89749,0.68
65.41442,-145.61286,0.59
63.02335,-146.74944,0.62
63.53735,-144.84613,0.49
64.20461,-145.01304,0.61
63.78132,-146.21509,0.76
64.62079,-147.76229,1.52
64.26125,-145.18436,0.90
65.42792,-147.77836,0.56
64.56044,-145.86284,0.62
62.94505,-145.14759,1.27
63.16868,-148.61425,0.74
64.38047,-144.99896,1.30
64.67548,-145.69542,0.73
65.53661,-148.74008,0.31
64.61443,-146.08216,0.26
64.01003,-147.61858,0.38
64.9554,-148.49075,0.42
65.19594,-145.99318,0.53
65.23802,-148.58884,0.40
64.92492,-146.29354,0.42
63.17149,-147.39202,0.28
63.36024,-144.86062,0.30
63.43439,-146.057,0.27
64.899,-145.18277,0.45
63.37349,-144.69654,0.46
63.55864,-145.79117,0.49
62.86027,-147.7794,0.40
65.31522,-148.11947,0.51
65.50226,-147.84455,0.45
64.44353,-147.88008,0.54
63.48972,-146.3405,0.34
63.845,-147.54275,0.43
64.0648,-148.33894,0.37
63.27453,-146.59367,0.56
63.93514,-145.98877,0.40
63.20013,-148.54385,0.57
64.93152,-147.94311,0.21
64.94325,-144.77055,0.13
63.31541,-147.18026,0.38
64.57904,-146.29218,0.58
63.94141,-145.92775,0.50
65.36455,-147.28872,0.00
63.18083,-148.60873,0.48
63.26102,-146.16261,0.78
64.25943,-147.72521,0.84
63.24663,-146.69263,0.51
63.32922,-148.63943,0.58
63.45283,-147.60741,1.28
63.1046,-147.87332,1.07
63.86995,-145.85147,1.30
63.02507,-147.64516,0.83
62.753,-144.65008,0.80
63.01604,-145.78426,0.59
64.81275,-147.73845,0.00
63.03508,-146.19595,0.00
64.47746,-148.45912,0.48
63.83564,-145.82702,0.46
63.30915,-144.86091,0.28
65.08434,-146.76924,0.56
63.2281,-145.04809,0.45
65.58487,-148.14677,0.26
65.12549,-144.88487,0.07
63.07338,-147.9441,0.38
64.91228,-148.49708,0.38
63.10019,-144.9917,0.39
64.41913,-148.29857,0.43
63.49437,-147.64382,0.52
64.2097,-147.86545,0.33
64.78102,-146.29906,0.48
64.36935,-147.96034,0.33
65.39838,-148.79283,0.46
65.19076,-145.81708,0.37
63.29392,-144.72741,0.34
63.8293,-147.7078,0.62
65.52129,-145.0674,0.53
63.72011,-144.77066,0.44
64.67619,-148.23148,0.25
64.93162,-145.01519,0.00
63.92961,-148.37452,0.48
63.06147,-147.6277,0.04
63.48115,-144.52089,0.49
63.34199,-145.90744,0.58
63.81441,-144.75972,0.36
62.68962,-148.24756,0.36
64.82429,-145.98011,0.08
63.02221,-148.47114,0.24
63.72155,-145.41592,0.44
63.20433,-147.02408,0.42
63.60553,-146.29391,0.32
62.83477,-145.36186,0.20
64.19185,-146.02256,0.54
65.15267,-147.69736,0.42
65.12976,-146.98226,0.61
63.06709,-145.03826,0.38
64.97734,-146.63468,0.48
62.90546,-144.69133,0.54
63.5014,-145.85053,0.33
64.16777,-146.71623,0.21
62.97869,-146.68785,0.47
64.58112,-146.62782,0.04
64.48422,-148.32511,0.00
63.63945,-145.07472,0.54
63.17935,-148.18872,0.54
65.12783,-147.02783,0.13
65.58162,-146.81134,0.81
63.10458,-145.31403,0.31
65.47841,-146.19224,0.00
64.89156,-144.935,0.52
63.96825,-145.94197,0.00
63.34951,-148.17941,0.10
64.80774,-144.51064,0.89
64.2461,-146.42841,1.49
65.53892,-148.69407,0.35
65.44834,-147.31888,0.76
63.35716,-148.26039,0.68
63.67392,-145.09833,0.62
62.96268,-147.4654,0.67
63.0903,-147.92212,1.36
63.47664,-148.38814,0.51
63.47448,-147.0583,0.64
64.24407,-146.28439,0.94
64.13592,-145.85027,0.87
64.88952,-147.41958,0.43
62.962,-148.77723,0.34
63.31346,-146.41811,0.53
65.12732,-147.22106,0.82
64.43775,-146.01866,0.00
65.26861,-146.99687,0.42
63.12933,-146.85058,0.29
65.41737,-148.72395,0.24
63.63224,-148.49983,0.00
62.97383,-146.88638,0.45
63.54469,-144.74186,0.35
64.5463,-146.03187,0.61
64.37694,-146.66378,0.50
64.18068,-144.91045,0.59
65.157,-148.02131,0.62
62.82314,-147.40716,0.33
63.81246,-148.13018,0.58
64.64196,-145.43496,0.58
64.96643,-146.0187,0.61
65.29324,-148.7251,0.59
64.7106,-146.60219,0.57
62.80322,-145.25283,0.10
62.88088,-146.00971,0.47
64.46978,-146.3954,0.32
65.42692,-145.00365,0.47
63.2783,-146.02623,0.62
63.25303,-146.81637,0.02
65.37429,-148.6557,0.49
64.55343,-148.18956,0.27
64.62571,-148.22703,0.46
63.65538,-148.20498,0.00
63.66643,-145.08821,0.29
63.144,-148.48542,0.41
64.81876,-148.49853,0.39
64.65851,-145.293,0.35
63.1722,-146.77269,0.39
63.07733,-145.41348,0.43
63.66228,-146.53528,0.53
62.70351,-144.83148,0.50
65.49949,-146.93152,0.33
63.12752,-148.0447,0.32
64.65496,-144.55813,0.90
63.9299,-147.57224,0.90
63.83515,-145.94224,0.59
64.46816,-147.606,1.31
63.90739,-147.21066,1.21
62.8833,-148.47859,0.79
65.10394,-147.57432,0.41
65.31648,-146.58267,0.92
65.46489,-148.62599,1.25
63.04224,-148.68545,0.89
62.9218,-145.56755,0.67
65.47081,-147.77105,0.91
63.23512,-145.51159,0.67
63.17326,-147.60195,0.39
64.68114,-147.805,0.75
64.55539,-145.99754,0.56
65.22325,-146.39547,0.82
65.12627,-146.88018,0.75
64.20816,-148.67388,0.65
64.97206,-147.90791,0.67
63.00755,-146.47691,0.68
63.27719,-144.63743,0.57
63.70434,-148.32401,0.68
64.91535,-147.09645,0.63
63.55526,-144.77876,0.61
63.07347,-146.31663,0.43
64.19541,-145.39635,0.52
62.84433,-146.32238,0.55
64.46912,-145.59187,0.64
64.47695,-147.83437,0.67
64.35055,-144.84092,0.54
65.17397,-146.4675,0.65
64.73918,-148.37614,0.63
64.14468,-146.42465,0.42
64.78547,-148.61719,0.39
65.16097,-144.86358,0.61
63.09481,-146.27745,0.47
65.03901,-145.62117,0.52
65.06441,-148.17146,0.68
64.73278,-145.27955,0.52
64.4228,-147.65795,0.58
65.05879,-144.79058,0.40
65.57751,-147.36997,0.75
62.94305,-148.17266,0.60
62.8613,-146.66307,0.77
62.82769,-148.03125,0.66
65.11205,-147.1253,0.72
64.08981,-147.33396,0.41
64.50827,-145.36459,0.53
63.4113,-144.86032,0.76
65.09867,-147.85839,0.45
64.43272,-148.10329,0.55
65.37902,-144.55088,0.39
64.99013,-146.70173,0.57
64.73863,-146.18989,0.54
63.928,-145.445,0.64
63.45001,-146.63098,0.65
65.11276,-146.54585,0.36
65.12693,-145.31692,0.45
63.08923,-148.17465,0.59
63.45012,-145.43694,0.43
63.51843,-146.31123,0.86
65.28417,-148.1203,0.70
63.40159,-146.84002,1.38
64.45925,-144.85055,0.82
65.32752,-147.42773,1.24
63.29845,-148.17519,1.23
64.30063,-146.03569,0.80
63.14386,-145.09473,0.53
64.30135,-146.79092,0.84
63.83573,-148.51873,0.00
63.67715,-147.76788,0.30
62.9619,-145.75677,0.60
64.58287,-146.77322,0.12
64.34957,-146.08167,0.39
63.41753,-146.5626,0.76
62.9194,-145.20376,0.55
64.39253,-146.75739,0.24
64.42486,-145.41215,0.00
63.15522,-146.24609,0.58
64.02102,-147.21046,0.71
62.80642,-145.79687,0.63
64.09579,-146.75396,0.48
64.72692,-144.98777,0.73
62.91752,-147.08216,0.70
63.99111,-144.97598,0.60
63.32701,-148.75298,0.75
65.45188,-145.30497,0.62
62.85921,-146.88754,0.65
64.02238,-144.85668,0.47
65.57818,-145.56201,0.60
65.47472,-147.33478,0.47
62.8856,-148.43581,0.38
64.46234,-144.99533,0.63
64.49063,-145.08152,0.40
65.0886,-145.07104,0.58
